Project ID,Donation ID,Donor ID,Donation Included Optional Donation,Donation Amount,Donor Cart Sequence,Donation Received Date
66245bfa4fcca39ab683d2e6337ea2df,2387eaf6d4c3a832b231c60b78f2ce6b,28f49481a0a04dc427209bdf1c11f735,Yes,96.15,15,2015-03-23 00:16:13
b09b2a5cbadcc32ac1590f538a0f4efb,f0b2a5d18c7e6f422646eaf9d5c0244d,24933b83757750a9a491f0b2ea1fca65,Yes,25.57,5,2015-09-01 09:07:03
a8e56e0c20de435d2031d750c40db9b4,cb3cf8caa39257316b79afcc3d0a5f0c,451b4cf36123fdf77656af7229d4beef,Yes,127.14,8,2016-09-03 17:01:40
b8db0672f42d47cc00d4af5974273ca3,b7f285723defa84993364f7e83efa9f3,e2acf72f9e574f7aa0ee89aed453dd32,Yes,96.07,4,2016-08-07 13:11:42
eb2263dd87c5421eec24a3c5c754108f,f982f4e08603156a15eacbcfab1021ce,17fc695a07a0ca6e0822e8f36c031199,No,86.17,13,2016-06-03 17:01:24
7d15438552fbe43b99546eb400257ad1,a2bb522b0b251279785ac5d0df92a621,7412b29347294739614ff3d719db3ad0,Yes,12.27,13,2015-03-11 11:15:46
885f6e66c2b6d2c5fa5d310011b7e948,c5811d2d1a89b71ea0d572c8a837fe68,988c24c961b1cd2262801c4510435a10,No,28.68,6,2016-07-13 10:52:41
ce88cb2dd4e80839fc3e058be0f3eab0,af475b49c775e395d49405f02cd2a404,dc713d960c0fd195c17af08a1745d6d8,Yes,35.52,3,2015-03-06 22:49:29
5f987c71a65e688eabf3ad39fec21bbe,0b36e356339b77a84b1f0d7b0977c513,1a2a73ed562b0f79c37459eef50bea63,No,54.18,5,2016-06-11 12:52:34
2a45c2ab8cbfedb0f264accc79ac1b1e,c0d7ac73095ffa8140d92bce7930ba20,1a2a73ed562b0f79c37459eef50bea63,Yes,130.7,1,2017-06-05 20:21:17
8dcdcd03969b666205628059568cc69b,6fdc0bad5e368127cca1b45c1fdd980a,ab9099a435a240ae5af305535ec42e08,No,135.25,7,2015-12-14 05:31:44
14296c07f26b4776913e4de2e0c53cb8,cc1b4157ec9f9c545e0a72ab7f5db163,4b0dbb418d5288f1142c3fe860e7a113,No,1954.16,2,2016-03-16 19:52:11
5715bd6fa4161293c4c2e2e3444ea7c8,1a43db54523ae9934b3446bc8ba435cc,a9488d990bbb259911ce5dd2b45ed1f0,Yes,52.91,10,2017-01-04 13:10:44
b09b2a5cbadcc32ac1590f538a0f4efb,0ad7c9a2727716ec59fefbbc71a3fad2,ddd1dfb23b982ef8daf61a26146d3f31,Yes,70.89,11,2017-03-21 01:04:42
5f987c71a65e688eabf3ad39fec21bbe,83599af65d01f55f67fd64c4a334058a,988c24c961b1cd2262801c4510435a10,Yes,143.39,3,2017-05-19 19:43:50
a013ac6ededa4e161b3dbd5ce9a1fa6f,113634a520509c6208e895d7702c1821,f143262fdc5c0eed8da0365bf89897b9,Yes,60.7,10,2015-02-03 19:09:43
ce88cb2dd4e80839fc3e058be0f3eab0,5f3c44dc5ef787b8f2e6195f732e2016,405cacec877409a977d21e02ff01cf99,Yes,29.28,6,2016-02-12 10:41:17
b09b2a5cbadcc32ac1590f538a0f4efb,06a241af1d0af7f7f5e4a4713fe68c9c,371ecd7b27cd813047229389571aa876,Yes,64.18,9,2015-05-01 08:49:16
a8e56e0c20de435d2031d750c40db9b4,ff11c8ba36ee1640723ef466b43bd27f,e2acf72f9e574f7aa0ee89aed453dd32,Yes,149.81,4,2015-05-06 04:54:04
ce88cb2dd4e80839fc3e058be0f3eab0,b69f68c3e60fd4202c33350c73b911d8,9a1de644815ef6d13b8faa1837f8a88b,No,145.46,6,2016-11-14 11:45:04
5fb8d16c2720797d32ebd6899be578c7,e42e50374a552ea08acbbe098ccc9cea,6c307511b2b9437a28df6ec4ce4a2bbd,No,139.83,11,2015-06-28 11:32:14
b8db0672f42d47cc00d4af5974273ca3,cac4d0eb3373730efc31a5971f119c0f,759cde66bacfb3d00b1f9163ce9ff57f,No,13.68,9,2016-08-09 11:29:51
8dcdcd03969b666205628059568cc69b,9ca8a5c42138afe08d38bbd8fba6abf7,9a1de644815ef6d13b8faa1837f8a88b,Yes,65.74,12,2017-01-06 15:33:26
5715bd6fa4161293c4c2e2e3444ea7c8,932cae01d2c65ee468d0a2a8c4e7f7dd,4737819096da1dac72ff5d2a386ecbe0,No,99.93,8,2016-04-22 21:33:22
d0e6e6607c69dee1bb5e4bcf15ed6269,c7bf4fbcd43cdd6de0c1ff1e20da8972,bf3c4c06434308bc89fa6a688fb5d27b,Yes,117.49,3,2016-03-19 16:58:55
b8db0672f42d47cc00d4af5974273ca3,84a2576c1fc905f8d4d607350e2f8958,3139d32c93cd59bf5c941cf0dc98d2c1,Yes,55.17,12,2015-08-19 11:33:57
81f76d1c2dbc2134c30ff46e8026695f,4027ab7d143029a9d88f1c9448b763d5,bf3c4c06434308bc89fa6a688fb5d27b,No,1048.9,11,2015-11-07 19:34:05
885f6e66c2b6d2c5fa5d310011b7e948,9780c2152b2bb8e9a417c09380a8a23d,c241330b01a9e71fde8a774bcf36d58b,Yes,97.43,15,2016-09-11 10:53:59
1d53434bb88139b9ae270da702f06b90,dd20c3bfd342af080a8bb5b490494583,9a1de644815ef6d13b8faa1837f8a88b,Yes,99.8,10,2015-09-29 20:13:49
1d53434bb88139b9ae270da702f06b90,a394ed549e3c5a886aa56e6d92779574,5304317faf42e12f3838b3268e944239,No,86.38,11,2017-09-06 09:30:15
5fb8d16c2720797d32ebd6899be578c7,67f5ae02af5b8f47ceae71cfce000af0,451b4cf36123fdf77656af7229d4beef,Yes,18.39,8,2016-03-01 15:29:13
1064005c3985c3cf3f76be1d1efa2197,5005680f24c778a59b4e164b5716dc2e,28f49481a0a04dc427209bdf1c11f735,Yes,148.32,6,2017-09-25 12:08:48
f4188f3f8a14be62295b4715c333e861,1b2ededb8fc85fc083d5bceb5edbb8ee,759cde66bacfb3d00b1f9163ce9ff57f,Yes,47.45,4,2015-05-25 03:03:18
5cec4eb5edd968311ca35cfb04fc6d82,9d896047dd39d7936257a4a2f204be89,759cde66bacfb3d00b1f9163ce9ff57f,No,136.32,14,2015-12-02 18:46:20
14296c07f26b4776913e4de2e0c53cb8,7f8e548328caaa1dc35bec2c3098f7b2,451b4cf36123fdf77656af7229d4beef,Yes,53.2,1,2015-04-03 12:32:29
eb2263dd87c5421eec24a3c5c754108f,95560a2d3713b4663da06476f778c676,972a846916419f828b9d2434e465e150,Yes,79.29,15,2017-05-13 20:43:30
287d06ca6f4cc69a4b22d3081c8eaee9,d8e049de0217ea0e896490ab4926ce5f,a28defe39bf0027312476f57a5e5a5ab,Yes,47.03,6,2017-02-21 12:23:02
81f76d1c2dbc2134c30ff46e8026695f,8fd33afc91fdfa4f0d18ab95668c8477,7412b29347294739614ff3d719db3ad0,Yes,20.29,9,2016-04-06 17:17:52
287d06ca6f4cc69a4b22d3081c8eaee9,9c6d52d5ae2e9af99f8cc29ffd350c5f,4737819096da1dac72ff5d2a386ecbe0,No,65.15,13,2015-12-14 17:23:48
7d15438552fbe43b99546eb400257ad1,8255da619a3b031932f5751024eeb4a6,0e51f30dc6a7ee39c4b032ccd7c524a5,Yes,15.45,12,2015-12-08 15:33:29
b8db0672f42d47cc00d4af5974273ca3,83f82f16e4a4474c9b33e3a42620f9a9,a9488d990bbb259911ce5dd2b45ed1f0,No,54.59,7,2016-09-23 23:53:19
14296c07f26b4776913e4de2e0c53cb8,d40ac5e981df6517561c921097fe56c5,10f1bc81448aaa9e66b2bc5b50c187fc,Yes,1625.85,8,2017-04-15 00:23:21
885f6e66c2b6d2c5fa5d310011b7e948,6aa26216fada98f51c0f0bdcac7e937c,3139d32c93cd59bf5c941cf0dc98d2c1,No,111.55,12,2016-10-06 00:38:30
66245bfa4fcca39ab683d2e6337ea2df,c86c6544a7d4cf50f791f1e543f9cd6b,e27a984d654821d07fcd9eb1a7cad415,Yes,111.0,10,2016-05-06 05:33:40
7d15438552fbe43b99546eb400257ad1,d756ba9cc64c96479ea7017cb89f7039,c241330b01a9e71fde8a774bcf36d58b,No,43.91,10,2017-08-28 22:07:12
b8db0672f42d47cc00d4af5974273ca3,6b352f85504e268770e7e75604d9145e,aefcfad8efc89849b3aa7efe4458a885,Yes,67.45,13,2016-09-18 15:55:54
