Project ID,Donation ID,Donor ID,Donation Included Optional Donation,Donation Amount,Donor Cart Sequence,Donation Received Date
8cac7bd94220433eaee6e19b2145a6a5,3d12e1709bea4f00a616cd79833bfd7e,51293fd23b7e4b748dbd93a68cab7d87,No,16.48,1,2018-06-03 15:46:26
8cac7bd94220433eaee6e19b2145a6a5,97dee2cb4ff34bedbe2afff4b532a04f,4e2715504dbd41dfa0d13275927bb8be,No,12.05,1,2018-03-31 01:23:57
8cac7bd94220433eaee6e19b2145a6a5,e09f19fc720a4380a6ef136de8350fee,4f44d04717d24815b72407119d390244,Yes,13.01,1,2018-03-29 17:07:12
8cac7bd94220433eaee6e19b2145a6a5,b2ec96ee39db48df97732cce72eada95,606e2d3dd0a346c69f6247debc2029f6,No,7.52,1,2018-05-20 11:59:00
8cac7bd94220433eaee6e19b2145a6a5,12a409a122804637bc77b5dfbb924e7d,40e37ae7116249a98fd273e6ae1c2c35,No,20.45,1,2018-06-15 09:30:06
8cac7bd94220433eaee6e19b2145a6a5,c58a8c49e4e548a89a0afb305a1b761e,eba9078ddee647f692181daf92e5a4fd,No,11.47,1,2018-04-19 10:56:37
75fb4169cc7b4b33a9b85527fc0afcfa,ec05284321554eb9bded21ad53cd20f3,ad5beb74589b499c82f6c68660123a48,Yes,35.87,1,2015-12-08 09:01:24
75fb4169cc7b4b33a9b85527fc0afcfa,d9473e5e01b44719b3394454b112f3c9,8be4caffd923409ea25a1d511f543192,No,10.14,1,2015-11-28 07:46:56
75fb4169cc7b4b33a9b85527fc0afcfa,9e62cefa8fc74e2e9f4bce52df18f88d,1b31fc94f95040cfb8b42604dd75967e,No,18.22,1,2015-12-07 15:31:45
75fb4169cc7b4b33a9b85527fc0afcfa,e07599e7f761491a8fdc23ca845e83a1,79d1b56b1c534dcbae94a2ee0f365260,No,80.14,1,2015-11-30 17:11:44
75fb4169cc7b4b33a9b85527fc0afcfa,d85f0e21ad9c4fca9025052441d3eb7e,bb8ed383864e4acab2d9dbf811b472a5,No,14.53,1,2015-12-03 00:06:12
75fb4169cc7b4b33a9b85527fc0afcfa,90f7ba99e722402caefbdc59a8b96626,429f1489a768449ea5bad8c1538e8ad9,No,22.94,1,2015-12-08 02:12:03
4cd6ffe862b943d4bf873e9eb2200d60,9bf7dc5c5b984116b404f4936d0c92a4,78f13c0d2f1e4e88af70c447b88765f3,No,6.73,1,2017-03-30 11:11:58
4cd6ffe862b943d4bf873e9eb2200d60,91d8907503ef475f92cb1028e8da5833,54fec51a84f3478d8411307c07528d2d,No,18.37,1,2017-03-24 06:25:07
4cd6ffe862b943d4bf873e9eb2200d60,eaf87a7142df45d19e989086a1d6d94c,a07aa94c48b940bf964e2c7e6bac1564,No,131.85,1,2017-03-20 00:22:47
4cd6ffe862b943d4bf873e9eb2200d60,359212f0c4e14d11983061704b7ec050,7f56de03eb634c62abf156e4a9236a2f,No,21.45,1,2017-03-25 23:00:58
efbac77b7a384d33a6c946d94e377dbc,3f62425db8574874a8fb29497e4d425e,62ae4e0689a84d14a9674f55413a7b47,No,3.69,1,2014-05-30 23:53:08
efbac77b7a384d33a6c946d94e377dbc,34ef25b68d9f437e841702df40343732,3c6678321bb041f183318241d86ac006,No,43.42,1,2014-06-05 12:54:18
efbac77b7a384d33a6c946d94e377dbc,7392bf50831b4ba5bce76697873a6fbf,72132f17421c4f5a9f68fd7be112c6d3,No,34.11,1,2014-06-01 01:35:49
c543468a78ed48d5b14b34ec4476af96,8f3b2e2423154bb8a944e6bd176886b1,6b82fd73518b4604915a5b55ea9f95ea,No,94.71,1,2015-06-26 18:00:51
c543468a78ed48d5b14b34ec4476af96,aa52c67eb66c415da8b1e9465f9a41e6,d8938796e72345f488f56126ac32b316,Yes,32.89,1,2015-07-09 19:51:06
c543468a78ed48d5b14b34ec4476af96,728a866751d94f3c803f109b72abce0b,f1ebdf7b384d4faeb6d6ce6eb5fbc6a8,No,81.71,1,2015-07-29 11:03:36
c543468a78ed48d5b14b34ec4476af96,cd60a500fb7e4154972ed66f3ee98531,b76f0f0731ec47c5beb513e404f65861,No,13.02,1,2015-07-16 21:31:57
c543468a78ed48d5b14b34ec4476af96,bdf7e05444a8495fb2762626d46c836f,e7217618799b42d4b2bbd39136bf08b7,No,40.47,1,2015-06-25 00:41:06
c543468a78ed48d5b14b34ec4476af96,63bb78da92c74a63ac0c7b953b1b5e93,acbb799960544bb19710897c87a1429f,Yes,40.43,1,2015-07-26 21:25:30
c543468a78ed48d5b14b34ec4476af96,1c66ada47b434e2180781800f9c9ee92,678132885b9346cb8822bfcd427460b0,No,74.99,1,2015-06-22 04:01:10
819c8522f83047d1a3991a1eb318803e,a9f18caccc7a41ec86b24b8e4ec29f7b,51c36357af4540ef85dace0210901a8f,No,75.45,1,2015-09-30 07:38:10
819c8522f83047d1a3991a1eb318803e,4ee476976799428cb69ef64c13d6a1ec,92472015d2ed4dd889cbe463365b51e0,Yes,181.78,2,2015-11-16 12:47:28
819c8522f83047d1a3991a1eb318803e,2cfdfe3f8e434c7fb2271f6d67e7fa39,54ecbfc0a79641d2bcdbffdb4af35c46,No,9.75,1,2015-09-21 10:06:08
819c8522f83047d1a3991a1eb318803e,ff122525a1d24ab6bf297f82b16f5693,a6e6dc1b0cdf458180c1e9851d8a13ab,Yes,97.74,1,2015-09-07 01:43:44
819c8522f83047d1a3991a1eb318803e,e135aa4b7ee14529a6cad01eb3a1c4a3,752571d10ba44ff1b8937818ed89af8f,No,35.73,1,2015-12-01 00:27:05
f82888e0ba834b109aaeb4216dd47ca2,5888a59fc2484639b580f763a1eba5ce,a77748c23cc149a6be05e1db317731a0,No,24.35,1,2014-02-06 09:04:46
f82888e0ba834b109aaeb4216dd47ca2,fd63c8d400c54b228b81867122e27443,fb07407bc0f444ea927c98989335457a,No,3.91,1,2013-12-21 22:28:55
f82888e0ba834b109aaeb4216dd47ca2,27d0baf8d6ef44b0ad6592cb5e904c2e,24e593869c3048a4afca1e9a2a5e3f5b,No,132.82,1,2014-03-02 23:11:48
f82888e0ba834b109aaeb4216dd47ca2,e3a339d429c14e5eb909b137c2dd2ff6,b781414b842b4ee58705b2667b41d018,No,139.21,1,2014-01-27 05:18:25
1cb0aa1a22cc452598c5a72ce8b98397,79d2f42f76fd4b05907b16e9097e38a3,4960ab7c15fe48e6a2d249664f918e78,No,17.17,1,2013-02-26 03:48:56
1cb0aa1a22cc452598c5a72ce8b98397,01d35da2679d46f5b3120a9d2f35941e,4e36db05d0a04c6cbeb86cf60473494e,No,14.98,2,2013-02-20 05:35:57
1cb0aa1a22cc452598c5a72ce8b98397,9892795ab9e747d7bd7aae9d74bdf38b,ec952e3ffa2c41f79a35d937245a6ec8,No,6.96,1,2013-02-20 20:05:33
1cb0aa1a22cc452598c5a72ce8b98397,06265692096d4e58b0e4a7d91e3be5e8,66060656866549a388b88c23d977e56c,No,208.58,1,2013-03-04 14:07:41
1cb0aa1a22cc452598c5a72ce8b98397,9176d7877afc44f8972650683c1d4fb6,df8b5f66ae714f3582c712c8b2f87dfc,No,26.05,1,2013-02-20 19:48:07
04f83abe88e344baba9e40742ed575f7,bc270f109ff94eb986ecbbcb092c4e21,801126bc721b46139ae1975cd378266c,No,10.34,1,2017-12-04 13:55:20
04f83abe88e344baba9e40742ed575f7,84930a651e314788902dcb707afd1f23,7fa468389258467daab918116c49bb79,No,6.49,1,2017-11-04 14:21:51
04f83abe88e344baba9e40742ed575f7,714a1909f40d4b38a8b2e8d6d78e50e0,0aa3754169bc49e69f62893de9cf839b,No,37.58,1,2018-01-20 03:14:29
04f83abe88e344baba9e40742ed575f7,f8e1789bbaad4cfeba1b2af6870f973e,49c3bd2e0ede40ffbe0798e9e0467353,No,113.65,1,2018-01-22 04:44:50
04f83abe88e344baba9e40742ed575f7,d945f1b5f5d841189ae5919b4c300a43,720e42ab54394e2581ce39f4d5a1fc34,No,363.36,1,2017-12-08 04:35:01
04f83abe88e344baba9e40742ed575f7,481e26ec2963459c97424c4c2f4930cd,0d5ae7b588d546d29d29c34629b8f482,No,1135.16,1,2017-11-14 09:44:33
04f83abe88e344baba9e40742ed575f7,7d83618e3e3d41e3a35dee8decb4f736,2659fe4658664c46a71e1ff6bb743487,No,4.47,1,2018-01-18 03:10:01
04f83abe88e344baba9e40742ed575f7,9773849796fd4f36953e7dc74a06a8d3,361d003350bf47c2bfc0d6eb31c08efa,No,29.78,1,2017-12-10 02:10:17
7b8c3e05f7644d4d98a9011904f1fa14,a15c598d4e27401fabca1128f10368d8,faa46468eb6d487d81a8483154ab9227,No,10.93,1,2017-11-10 21:36:31
7b8c3e05f7644d4d98a9011904f1fa14,2497c29f83894425bb3d032591e568fb,dd1ee5867af34b24951fe8382b4021bb,No,8.06,1,2017-11-21 10:21:14
7b8c3e05f7644d4d98a9011904f1fa14,8c096e9235c748958a7e5aaa8bf0105c,6cde9f2fbfd34928a386af378b07aeda,No,120.53,1,2017-11-11 22:35:39
bae7a05ea09d4bb8bf9d737509fc67f6,e12a55f6de81465db44c946635ea66c0,33e384c319a2455a9a893f67965ed084,No,47.56,1,2016-01-15 13:27:24
bae7a05ea09d4bb8bf9d737509fc67f6,0341ffb3338048d887f5f25af7085c2e,c1813bf76d664011bb51fb30b65a6575,No,53.99,1,2016-01-20 20:06:53
bae7a05ea09d4bb8bf9d737509fc67f6,1d3c2d8973c44df78463e4293e8694be,52ea604d04d049fc9547037888ed8d9d,No,73.51,1,2016-01-23 03:00:21
bae7a05ea09d4bb8bf9d737509fc67f6,6b24dca73297420082aea6a1fdbbc417,370bab4a3b814682a65c3d42d6021e3e,No,24.47,1,2016-01-10 07:06:51
0c2d319af8344b90acc044a367a93321,fd117a13779743a78f30624d582bf463,5e7f0b54c3fa4d24b027788fbbb06997,No,387.1,1,2017-08-03 03:17:13
0c2d319af8344b90acc044a367a93321,fbf338447fa64ea0801b26139740a98c,6301b4f17ca14088a316e9dd4c626fa7,No,26.26,1,2017-05-30 06:04:40
0c2d319af8344b90acc044a367a93321,b31ebabce53b4b3c88891183afc5cdf6,b26aa192afe1418eb55286b1b1ebae35,No,237.72,1,2017-07-06 04:23:14
0c2d319af8344b90acc044a367a93321,0f4578c4724b45f98b8f09b778af9b5a,7f0f4f3a0792454886a40d43a0077866,No,43.72,1,2017-07-30 02:23:48
b353e8c5ef4940388f80ebd72d46ef07,7c37144f290f459589dbed3f4ce4a7d2,75da510e233c4949891bff3ba8c30c8c,No,35.55,1,2016-09-09 08:51:43
b353e8c5ef4940388f80ebd72d46ef07,c20a79ae1d11454e9fba4ac5171a8411,b9f6044f28814538bb4b1ffa3b9553d5,No,119.76,1,2016-09-17 09:01:19
b353e8c5ef4940388f80ebd72d46ef07,08550b9c0a934688b17e938ae799f4d0,56bf7225ad2e47c6a3ece7755dfd0f46,No,17.4,1,2016-09-08 12:48:06
b353e8c5ef4940388f80ebd72d46ef07,b6c2b64b5c9c4e42ba0f9653a09d9be6,d64faa3cf87c43f8bb4e78c1dace85b2,No,256.57,1,2016-09-19 13:08:37
b353e8c5ef4940388f80ebd72d46ef07,f2b214e748964edb905f622567c45ef2,36e60f5b88894ef5b13b3b4355d53721,No,94.43,1,2016-09-08 23:02:25
b353e8c5ef4940388f80ebd72d46ef07,576ea58ce05045d29f932411be363073,0623a8854e924963a7a19b7e4a319162,No,127.83,1,2016-09-08 17:50:17
a878fcc6b79d4f1698718c0a626fad35,fe9478ea32ca4aa9887bd606ff3d6d8f,02ea8b8d8fed4fc5a95b597f6bcacc0b,No,94.91,1,2016-09-07 03:55:46
a878fcc6b79d4f1698718c0a626fad35,2a5c72976d9141ab8d1b7e267cd55f70,222c818810014fb09a006093361d0b64,Yes,34.33,1,2016-08-14 09:22:20
19284a452e9d4da8a051dcca76a85df1,4d7ea017872d473499f31345829dcbaf,67da42790dcb463795c71d0d03b14dd0,No,18.66,1,2015-10-12 05:50:48
19284a452e9d4da8a051dcca76a85df1,eb15e31527db4435ab2f1714d8bcd139,780e2c3abd9c466a8ec3b48bef3275f4,No,68.96,1,2015-10-10 06:21:23
19284a452e9d4da8a051dcca76a85df1,1268536641cb41be9fee0ade05759461,1f38ead223944d9999944a0e774d3f31,No,44.99,1,2015-09-23 17:04:16
19284a452e9d4da8a051dcca76a85df1,8dc2967177ba40b5b997606caa4bafa1,9cec1261553a41fe98aa543946f0e1a7,No,62.17,1,2015-12-15 05:27:05
19284a452e9d4da8a051dcca76a85df1,2de8bc5b3e434d1e97e51b02dd8d7e10,fdd7d5087edb48069c232474814f95e4,No,6.93,1,2015-11-16 16:24:29
c5bbca74b42b403598ab1cb85fd85512,18a0e880da264cce80e8a97f242a9044,809f3410be7c4f48b98947c8e8189374,No,50.45,1,2014-12-27 16:00:40
c5bbca74b42b403598ab1cb85fd85512,606d4529074b4888b95630a5155c77ee,ce3f2b6d95b4491d8dfddb5dc2a85070,No,30.09,1,2014-12-08 23:36:13
c5bbca74b42b403598ab1cb85fd85512,bba97eab07b6491fa7135eccbebec3d8,ed6f519dcba74cbaa087353abb510595,No,22.76,1,2014-12-21 22:43:53
c5bbca74b42b403598ab1cb85fd85512,b94dfa317e5746e2ae84fb5cc5843050,9807f21d3b01474c8014ce10c23d03ee,No,218.06,1,2014-12-06 04:04:39
c5bbca74b42b403598ab1cb85fd85512,4aac06a52f154647a4bc155e12318062,d36852a0211a4f4b9770be4915ab0789,No,62.83,1,2014-12-11 10:16:48
3eccd867f5af443c97d7221449a58859,e5ba25042cf34dd283ee4b0fcad3bf66,a5fe9b40d9a64f23a611034022e46649,No,5.8,1,2014-08-03 22:55:41
3eccd867f5af443c97d7221449a58859,e0d2b63224f74c25b90001c5bd8b4b07,e7dbd13a0bb34e70a6acfc0a6388b999,Yes,57.42,1,2014-07-31 18:40:29
3eccd867f5af443c97d7221449a58859,99baedb6b672480fb0ffb12cb4731bc6,47278b75ae594a2aae74caa64cfe2b68,No,109.35,1,2014-07-31 08:35:43
3eccd867f5af443c97d7221449a58859,37423e2e0e9448589539df60c0a48a49,8e4b2bad4a2949659cc013209e7877e2,No,159.06,1,2014-07-24 22:53:54
3eccd867f5af443c97d7221449a58859,4a2fde81cdfd4f16a6d0c4a848a7a6da,6e8f2bca9d8c4c5ca351cd73ed740751,No,34.21,1,2014-07-21 03:58:58
3eccd867f5af443c97d7221449a58859,cf657f9341da433fad49146bb142fb4b,e847de72d10a4645aa647d10e25fb8a5,No,37.18,1,2014-07-22 20:49:51
3eccd867f5af443c97d7221449a58859,bff710511f6b4f35b7ad1a2016d1ced2,06f9d427614041e68a25b6e2f98a43b4,No,36.18,1,2014-07-12 21:09:42
6c5c4f9217d24f1e84bed10e395ce8f0,6fbfd1aac99e45babd0eed839f5215a3,5f13bdac8f284d25822f6493b54e9fca,No,4.79,1,2016-05-01 23:37:20
6c5c4f9217d24f1e84bed10e395ce8f0,c419750f1dcd437d9ff4d86fc8ae594f,06ae3695c8ce41828f8152e3c6501f3e,No,7.0,1,2016-04-29 02:51:03
6c5c4f9217d24f1e84bed10e395ce8f0,af21da1cec6647cb8afa8af41247704e,93b4a30f90784d90919a91e70ef4ba62,No,85.33,1,2016-04-21 19:54:07
6c5c4f9217d24f1e84bed10e395ce8f0,d251e5092cf34ed988fa30a94d050520,f5a574745419496d9751978f39cc0408,No,4.86,1,2016-04-23 22:17:10
f37d0d01407446b181ffa7665c3756be,d4e1e68a120c4854832269492a0e78fd,ccb55654b46f4e7284cd3886d42e45ee,Yes,12.83,1,2015-12-24 04:58:43
f37d0d01407446b181ffa7665c3756be,8ed74da7b87a465eab4944923d3007a9,6865c0bd179a4c43baa826ccce7aaddf,No,154.33,1,2016-01-02 12:28:39
f37d0d01407446b181ffa7665c3756be,74a8b3bb7ffb46d2a41a011ed2b33925,6b7d2a48d01544999b5db93bb8123532,No,35.95,1,2015-12-30 14:02:28
f37d0d01407446b181ffa7665c3756be,1957015476a94dac935d4bfcb7954729,87223cbad28647d680625c60594d63bf,No,60.46,1,2015-12-10 21:17:14
f37d0d01407446b181ffa7665c3756be,c6410fa2046f4aacbf8f9923897288cb,a5cc28d369ae4971a078f0cb3284569c,No,15.52,1,2015-12-19 14:03:16
f37d0d01407446b181ffa7665c3756be,63a844028ae4451a9623d102cf7b9312,f5cdd33acc9e4c1e975599f15848e3cb,Yes,28.65,1,2015-12-30 18:55:09
f37d0d01407446b181ffa7665c3756be,25ceb1e8d22c44da992ea5be66946289,36db0385cd7649e48df48e32653e2b98,No,37.72,1,2015-12-26 15:50:19
7618b29a65e74067a51712ca73a78658,674635b07225428f9e8e917c7563adf6,8b22d884f3a54759b46d28221460a03a,No,21.73,1,2013-03-21 10:43:40
7618b29a65e74067a51712ca73a78658,de5e5a11388c4975a74c482180a3a0c8,4591e87c10354b1b8091942edae4fbb0,No,10.65,1,2013-03-01 18:19:39
7618b29a65e74067a51712ca73a78658,15efd6f0905b496a82eddee98cfa12ec,e2c35258dfd74b59a9df63e04e1943da,No,51.28,1,2013-03-04 05:30:00
7618b29a65e74067a51712ca73a78658,6a45c7b6038d4d22a855a6bb3fd2b671,74531e314b7d47c49988484a1d0b4ec7,Yes,76.53,1,2013-01-21 01:44:26
7618b29a65e74067a51712ca73a78658,7c5fe69824ec40afa1e33d4b49c64755,1a14ce1338bc44c89ed84191af15502a,No,25.27,1,2013-03-13 17:49:06
7618b29a65e74067a51712ca73a78658,8a413611dd004d8086230420e2acf857,9597c7d4252342f6a5595eeb182e3713,No,5.97,1,2013-03-07 11:36:33
1ed97af2f0e64eefb20a466db95c8fa2,ceff375b9e874c89b68d629fb1d0802e,76ffe18595bd4d4684411dac0ec9cc74,No,26.53,1,2014-12-18 13:53:28
1ed97af2f0e64eefb20a466db95c8fa2,3dd0df594bbb4707a7ddd90312fb7ec4,6e90f8c3fd334bb4a6010fd86b74cf37,Yes,12.56,1,2014-11-11 12:55:27
1ed97af2f0e64eefb20a466db95c8fa2,c1da49724e8c4907aef99793f8a37c25,932fa4f7070b433e947e1b2dfcead65e,No,97.04,1,2014-11-17 00:15:38
1ed97af2f0e64eefb20a466db95c8fa2,529f909f81524dffa3d6ff2cff1100b2,05da498cf5d8407283af4515fdcff8d0,No,492.87,1,2014-11-27 09:23:36
1ed97af2f0e64eefb20a466db95c8fa2,c1a092b3928f41c89816c27d9e9ebb02,4f3235565b79481c8cacbd77a8aeeb07,No,43.59,1,2014-11-03 02:44:54
07177a3553204623b1eb97665260edcf,14b65c87a69a49dfbac9d32c3d3cadfd,6233e489a22f41879919ab442a9110af,No,49.11,1,2015-02-20 23:09:31
07177a3553204623b1eb97665260edcf,86dcd8f21242453c96caa32c43610fd0,da77d3e280de498c8c78948b12d1b066,No,26.95,1,2015-03-02 04:53:07
07177a3553204623b1eb97665260edcf,e84b72b6a18f4f5698f0af03d6478085,b95b917fc8714855b957d43943450d23,No,29.91,1,2015-02-25 11:25:49
07177a3553204623b1eb97665260edcf,95a9f614da624d6eace0878d5b129e93,8bac19743216496b99fc374dedbfde9e,No,36.01,1,2015-03-05 17:02:24
07177a3553204623b1eb97665260edcf,6ac1dc54a49b484b99beab3d4b9455f2,e2c231beac8c45d1af2944db28a8919d,No,182.2,1,2015-03-01 22:56:07
07177a3553204623b1eb97665260edcf,5657a91b944a4ebb901a42327824dfa4,7b8094eb2f6e44de900340a6765fc2cc,No,49.25,1,2015-03-09 08:32:46
c4d1f5d2b08e4949b4993748aa767aab,12e1a769f3ca441fa9ad565be9abd807,52c59544efab4af3a168ea96f3f97101,Yes,5.83,1,2013-06-27 08:03:17
c4d1f5d2b08e4949b4993748aa767aab,47ddeb08ee584f06987f772119caa5e2,45fd445fc4234b7ba31cfe4d3deca2c4,No,26.89,1,2013-06-25 11:58:28
c4d1f5d2b08e4949b4993748aa767aab,83d013a0c3a44768bd97fe03be4583ed,3c222c06ccb845daada2d522938b2ee8,No,17.11,1,2013-07-03 12:56:12
c4d1f5d2b08e4949b4993748aa767aab,b46b30bb0db1466d9a0dc3380cb41f15,52df9563f6a84786849dfd4ae08c6bd0,No,27.89,1,2013-06-29 06:40:05
c4d1f5d2b08e4949b4993748aa767aab,ad9f8ff473524eff95534de2f1e9b20e,28e2cab25bb949fdae4bf7dae6d19086,No,15.41,1,2013-06-28 11:43:08
c4d1f5d2b08e4949b4993748aa767aab,fffb1143c6fb458f934b10180e806a0f,49767fa56fd54288920aa0aad19627da,No,12.92,1,2013-07-03 11:53:54
0df269f61bf34deaae8a032a331326be,153649c73d9a46b69b8cfd5981f07785,5235a00d38de41b8a7e901e2f0a99156,No,51.08,2,2015-02-13 20:33:30
0df269f61bf34deaae8a032a331326be,7f554a194e4944d38176396ef8c7b18a,f64fad1416dc4824a6f700e4f52591ef,No,27.32,1,2015-02-11 09:57:46
0df269f61bf34deaae8a032a331326be,153630372e024d5b8871799e811fac24,05f7f4819c73409b90f3c6dc06744a54,No,95.4,1,2015-02-24 07:28:06
0df269f61bf34deaae8a032a331326be,1ebbfb1ca49b4c7ea74fb03f3b258a8a,9a1464c6b8e94dce983ddffc071eb679,No,27.36,1,2015-02-10 01:44:45
0df269f61bf34deaae8a032a331326be,2e865b962b374cef85cf22d468bd4e64,afd21adf39d445ed94545a5c5207baab,No,244.74,1,2015-03-06 23:10:59
0df269f61bf34deaae8a032a331326be,1ee0647c456f43bf8e08fbb429cb140a,ea72502526aa4613814c02dd7141788d,No,56.45,1,2015-02-10 14:48:48
5a44c41376de4554ba1ccefd6962e97f,161b8dd36b1d4cc786175866ed9fb110,19d5d2f77d7840778c1c719ef574cb0c,No,75.99,1,2017-05-13 15:52:53
5a44c41376de4554ba1ccefd6962e97f,db314f63be994db6be298cb4dbd65b08,68eb34ded256442c99690d54c753d4f3,No,75.46,1,2017-05-15 08:59:27
5a44c41376de4554ba1ccefd6962e97f,9e2da9eaa52349a987ee8c91f47a19ae,63c485ae0b5849ae9e2fc8f9b7acaf27,No,10.98,1,2017-05-27 00:35:52
83a099a0656b4fd6810a73873d765c69,3b9eb4a1e43e4f908a8e26d1bb52ccb8,81f1246290f14413b3ced9ecb2b7ab62,No,9.31,1,2013-03-20 00:18:25
83a099a0656b4fd6810a73873d765c69,76146eff208a4b66858f9c6a548c2de1,6d3163b3b24043fbbcd2e1f149f20eb1,No,7.44,1,2013-03-20 13:32:27
83a099a0656b4fd6810a73873d765c69,95d65f64d025469880fe2f973f039ad2,160730a334f249099afe3dcee4d0f210,No,66.08,1,2013-04-12 02:30:08
83a099a0656b4fd6810a73873d765c69,bde3dc5609f74962aae1e59f81a90d9f,27c0f2c0ad504458b9336642efad420b,No,16.17,1,2013-03-14 11:56:49
83a099a0656b4fd6810a73873d765c69,766f1286640c408d983b96054ad08656,60b66a67acdd4e4eaf709447744bc91d,Yes,18.95,1,2013-01-29 14:17:48
83a099a0656b4fd6810a73873d765c69,4d0b25a6b83048e9830bb9556a2d7800,dd435d9f06ce4e3c858330d5046ea7f7,No,7.4,1,2013-01-15 01:42:06
83a099a0656b4fd6810a73873d765c69,67cf3719bc8b4799bb230ae383ef262b,1eb4b2757f0c4aa0accfab0f40ba69c9,No,57.06,1,2013-04-05 17:28:53
2e25df0f06b84f07982e1217741857ff,9a4f5b746f0344aa826f072fbd7e1c31,028afda705964c778c3ee6876b41fbf8,No,13.98,1,2013-02-08 19:43:20
2e25df0f06b84f07982e1217741857ff,7f5c47bb21604f64b72f130116d47fd2,10ca8f03b71b4473a1e05b9f52fedaf8,No,27.25,1,2013-02-03 17:49:23
2e25df0f06b84f07982e1217741857ff,a352f9fe87bc4c7a9fccd60de6dc2d3d,a5fae98f31364c2987add0d0a9282bde,No,11.58,1,2013-02-01 17:57:22
2e25df0f06b84f07982e1217741857ff,d5f108e25edc442f84009e87a7ada93d,1b662fc2b1ba4984b29293264f1a6aab,No,1.72,1,2013-02-09 21:06:46
c573d76c2a2e48c09041185f06e0a1d4,58ee6446c05b43cc9b41fb6808e69c92,452d065af0bc41eb8624515b21c04710,No,18.11,1,2014-02-25 15:19:46
c573d76c2a2e48c09041185f06e0a1d4,adfc52247e8d49188a5cb44dec1b4b0f,4cc57ec457544eaa87e3b2b5648ccef1,No,30.84,1,2014-02-25 16:17:40
c573d76c2a2e48c09041185f06e0a1d4,e05a2966b37c4778ace53a68470219de,5d06cbc285af465ebde91e3df73cf47a,Yes,78.05,1,2014-03-17 19:40:55
c573d76c2a2e48c09041185f06e0a1d4,7afea6155c114dd3bd505f4f20266320,737bbc66ff914bdfafddf563c1028d46,No,35.7,1,2014-03-06 18:22:51
c573d76c2a2e48c09041185f06e0a1d4,2596abeb12274ac589cf17ba6d62119f,16dd177e3b5346f0b386ab0f1102e61d,No,4.91,1,2014-03-11 11:09:53
c573d76c2a2e48c09041185f06e0a1d4,ce032a7f09ad4fc4ba64ece099871611,0457847838fd4c06a6f71649420abaf4,No,40.85,1,2014-02-25 06:39:04
c573d76c2a2e48c09041185f06e0a1d4,a39be72050ce4e2fa1ee0cc5b3e3c692,1077ed7d7818494fb1ee6cf6d03309a7,No,71.73,1,2014-03-05 22:18:32
980c5965c12b413c94b5f34cbda498bc,75cfee11602d4c509ce859081d702f5a,0f36767010c741d28a44ad5adc28f49b,Yes,90.23,1,2014-11-25 15:48:13
980c5965c12b413c94b5f34cbda498bc,4f255328dfca4b43ab56a541ee77dd2c,0d3be5c91736443abd8e190590019921,Yes,60.03,1,2014-11-19 14:46:24
980c5965c12b413c94b5f34cbda498bc,5b0b5709b4bf4c6eafa251c855f35204,13ab20e9b21b4684aa3d864e10fbe2c7,No,12.45,1,2014-10-14 12:24:20
980c5965c12b413c94b5f34cbda498bc,18e6d2121dc8426b8c099f7e303fcf69,ae9dede8dc754c76a1e2de57b270002c,No,83.52,1,2014-11-25 17:14:41
980c5965c12b413c94b5f34cbda498bc,71343488e11a48a89739aeda848ccd66,986fa18091fe470ca71e8ed92a5b2650,Yes,52.81,1,2014-10-02 02:14:31
980c5965c12b413c94b5f34cbda498bc,abe0b4e0dd45435b9e3489f69c414769,8cff89ab2300457e8e3c19cb750c6c06,No,9.18,1,2014-11-26 12:12:54
7a64ec0023424f458c25d6f25bd3c641,2b472ae009e540df9b97291648e03377,748e757bd8804b179e13209549a5ccd2,No,131.18,1,2013-08-19 00:59:42
7a64ec0023424f458c25d6f25bd3c641,4b570b2f35cf4efa9577c91bc8790c87,0f7956d20bf24f64a704a2e1041b06cf,No,13.1,1,2013-10-31 00:12:17
7a64ec0023424f458c25d6f25bd3c641,55694ea74efd4ccc9313de7e15029c65,63dd528c7ef5469d8a59c329bad3fbb9,No,64.89,1,2013-08-29 20:10:10
7a64ec0023424f458c25d6f25bd3c641,e5c756f54dfc4876812ba280d757052a,48bfc683b38647ac939952afbe3f1159,No,9.82,1,2013-08-25 13:01:10
7a64ec0023424f458c25d6f25bd3c641,e8a229e49fec4b6f86404780eb79b18a,2e8efcd3cf23496a8be7bef961b835ed,No,49.83,1,2013-09-08 06:28:14
7a64ec0023424f458c25d6f25bd3c641,db404e13bc6a44b2bc0a7f201fa4368c,4b34a11a47fe4fb2a5c918407ed2dd66,No,125.04,1,2013-09-03 09:43:08
7a64ec0023424f458c25d6f25bd3c641,3b5663ccaf3b4ad0bcc48c860deb1707,65642f93059646c1b8b7713198379cce,No,132.18,1,2013-10-31 16:18:04
b13c0c21332545eca523fe2d87f47783,4b1333af294e4ccd8079147fa9c5730b,5da32742cbd64368b87fb309e2287899,No,46.24,1,2014-07-04 20:34:53
b13c0c21332545eca523fe2d87f47783,1d11e64ba435488a9d99e93ab35dd930,e2e6d77dc8314f568823463bf1298047,No,38.34,1,2014-08-07 00:22:34
b13c0c21332545eca523fe2d87f47783,c1d22ab4cef149109c5d9df1d0b708c4,307f10e3c90f4031af4c670d8eab6c81,No,15.65,1,2014-07-13 23:18:50
