Donor ID,Donor City,Donor State,Donor Is Teacher,Donor Zip
478e1ead8de9450683cc646693c20f46,Winchester,Indiana,No,473
bb0222437f6d4224a2f16e1309abc458,Yorktown,Indiana,No,473
d23c7e786d994459a8b10269c42325df,Yorktown,Indiana,No,473
b28a614f6fb54bde9a14f569a0433775,Bloomington,Indiana,No,474
73c388a366d64a508f84dec37e52b0fc,Bloomington,Indiana,No,474
00cf67ecfdfe4731bf5524b29b5e76d9,Avoca,Indiana,No,474
f06e765d7e8e46bbb1ed786eb02371bf,Avoca,Indiana,No,474
ef5715ed452f44fd965ba52a9265cf85,Avoca,Indiana,No,474
3822e0e2f75d4bfbaa99f45db240c081,Avoca,Indiana,Yes,474
3d7a51efb81a4af4ab2481abaa433977,Bedford,Indiana,No,474
d3af890db5324a468bc1de211e39689c,Bedford,Indiana,No,474
9812313b407b4ae4a03bf6a125c7cf01,Bedford,Indiana,No,474
c147be44fde349d5ab2c29c6d15e61d9,Bedford,Indiana,No,474
5daeb3b01c0d46f1bddf99d1b5343eba,Bloomfield,Indiana,No,474
f41cdb41bc114c3aa32918cf30b7f457,Bloomfield,Indiana,No,474
a8e6fca987b54d3687751b9cf745e5b1,Bloomfield,Indiana,No,474
f14957d907a24daebe4ba5032676267a,Bloomfield,Indiana,No,474
badb684102ec429f8b2536175e4c1c6c,Clear Creek,Indiana,No,474
4a1bdc0611e942cdb1f4cf6427f6312a,Clear Creek,Indiana,No,474
e6ecc79e729f46628d73d542fd10e373,Coal City,Indiana,No,474
ee02462221ab4b16a61041692d2ade2f,Coal City,Indiana,No,474
5ff3aa8ad7df408abe87f902e5455881,Ellettsville,Indiana,No,474
364aa2b219984d35937e1eca42a65343,Ellettsville,Indiana,No,474
76a415a072504c289b2d174fa749ce60,Fort Ritner,Indiana,No,474
0d2c9201cc374cf0816ce55354244d24,Fort Ritner,Indiana,Yes,474
0b5e45f78d494785a7b1993a302bce40,Freedom,Indiana,No,474
e2fa81f312aa4c1daa38b2f8b995d01f,Freedom,Indiana,No,474
1cb3bd550b8145f792ec524444c5c19e,Freedom,Indiana,No,474
c1818a9a4f6140f597cdd3de146f43fb,French Lick,Indiana,No,474
252fd1a136bc471fb2d0c6a65c08abc6,French Lick,Indiana,No,474
be9cbcc071e748b6b0b7aaaa4965d9b0,Gosport,Indiana,Yes,474
0a2fe3eda5c74d18bf4cc746a711f152,Gosport,Indiana,No,474
40a30750f9184c19902ff2aeb1d5adb2,Gosport,Indiana,No,474
781c105ed32b46d0a18e7cc1e73abe8f,Gosport,Indiana,No,474
69b84a28b94c467a8e56d392871b8a1b,Harrodsburg,Indiana,No,474
1433f05a274142c2a4b4f48b3ac42807,Harrodsburg,Indiana,No,474
554593bfb8854c2a83e282c3924d443c,Harrodsburg,Indiana,No,474
dee1544c5d434ff19e08a2970f400876,Harrodsburg,Indiana,No,474
2dca83443ed44204a7d54f305db931c8,Helmsburg,Indiana,No,474
882f2453e37d4df3a8f240f2e6c56165,Helmsburg,Indiana,No,474
d3863325eb8e407890c9cdd7615af05f,Helmsburg,Indiana,No,474
200d85fb84ea40d7a13df4590ff80f0e,Heltonville,Indiana,No,474
27a3b73e144c4bd09860da92ba8ae3b3,Heltonville,Indiana,No,474
1ba507255e6d4408aa6474ac155d7cd4,Heltonville,Indiana,No,474
80012b42276c44f0a1e155a27a38a33b,Heltonville,Indiana,Yes,474
61897be0e5624877b714fb1afe8ea16f,Huron,Indiana,No,474
4ea0f23af4be42c09828e08e1433829f,Huron,Indiana,No,474
547e1cbda62d4b188e48f962bb847c6f,Huron,Indiana,No,474
5abe5388ed2b4de4b8cbd8e6de50954c,Huron,Indiana,No,474
3434c78be61a40fbb5bd2595d1b45020,Jasonville,Indiana,No,474
771363d83c63453cbb0d1e2ccdf1b218,Jasonville,Indiana,No,474
30e325d08f2e4e2e8f9782e82259725a,Jasonville,Indiana,No,474
44eeb5674f6649e2a3f18ca4caf591a8,Jasonville,Indiana,No,474
7d7a09b3d20e4aa5bb760db1f3a0b979,Koleen,Indiana,No,474
5cf06724a4794f55a1d3e96680825f63,Koleen,Indiana,No,474
140f126c3a5f4036b145cff133f666ff,Koleen,Indiana,No,474
7fe50785dbd841ceb89010e04b6a98c7,Koleen,Indiana,No,474
ef0473ab218140bf86cfa994d4e5acaa,Koleen,Indiana,No,474
05ebede9329e497196f6a6ffc74b36bb,Linton,Indiana,No,474
e14f21da13c741b3a49afd4db42615d6,Linton,Indiana,No,474
07328ee3b398432c85bc6d7d1a8ba390,Linton,Indiana,Yes,474
b532f5df23f34f958382161085ad61db,Lyons,Indiana,No,474
6aa5513a9eef4e25b0f5b79aa96447a7,Lyons,Indiana,No,474
cc87b918d5df41bbb93e95de4ddfe100,Midland,Indiana,No,474
75e75db0785c49ee89ac5ee0885fc8f1,Midland,Indiana,Yes,474
bfadfc7688cc4f8c96d0349bfc7ef25d,Midland,Indiana,No,474
651cc39c00834be6953d0481bc359419,Mitchell,Indiana,No,474
5b5fa452dcdc4ded8356c6f1827e9942,Mitchell,Indiana,No,474
1f1f05fbab104852982db589064646d2,Mitchell,Indiana,Yes,474
2e0490cf6dc048a5a684a0f205fc9c5f,Nashville,Indiana,Yes,474
d71bb18a58aa46809012d4e28c9c2130,Nashville,Indiana,No,474
c6213e50ddf04553933f7a85da756f4c,Nashville,Indiana,No,474
8a4eee65982a405e997dc8f32eaf4a1a,Newberry,Indiana,No,474
8ff7de7c854d40f7a2a5fbbf87d25ba7,Newberry,Indiana,Yes,474
4ac93cb5eb76477599c1ca9205b9595f,Newberry,Indiana,No,474
7fe725015b46444492b6e4396a0240f5,Oolitic,Indiana,No,474
5d8c05a6756d4291813cacf104da08b1,Oolitic,Indiana,No,474
e93dbeaa26b940daa2df2bc17ad86a6c,Orleans,Indiana,No,474
e4d0e4a247d7455fadf95a04226d4bd1,Orleans,Indiana,No,474
d4b5c106b4744e2aa1d73fc47a61dd4f,Orleans,Indiana,No,474
b5d99e119b7d4b02b344f72a628b9ddb,Orleans,Indiana,No,474
affa1f7b8db14fd39824a3573e90867e,Owensburg,Indiana,No,474
7347bbba2d604425bdec1e323eeb55ff,Owensburg,Indiana,Yes,474
3c36a0cf73384abb9674e7617f723a3a,Paoli,Indiana,No,474
4e61932cd9394a65995b605ed785efbd,Paoli,Indiana,No,474
7eeb4471029b46c3b7ff92550fca6382,Paoli,Indiana,No,474
b2e35411c96f4e05982b25a70de9282c,Paoli,Indiana,No,474
3b94b96828a84436aa545ca8f091b4f9,Patricksburg,Indiana,No,474
6a260e0b3e5246b597fc973b84aebd27,Patricksburg,Indiana,Yes,474
6f972918072d4a7cbeb00ecfc039bce6,Quincy,Indiana,No,474
e7b6c427f9fc4169b6ddd77743a17a08,Quincy,Indiana,No,474
fa851db9d3aa448487e91afbda65f133,Quincy,Indiana,No,474
9fba7e6ac8484fcc84f63bd38c817ffe,Scotland,Indiana,No,474
e196de8f10b04f2db91e275919628074,Scotland,Indiana,No,474
b20012bd639e44a4a76c729c5241dad3,Smithville,Indiana,No,474
857a198c02364697b8e5f7e726027a3f,Smithville,Indiana,No,474
43ad8b403f75429fbda0d1d2d49df1f5,Smithville,Indiana,No,474
ca17b7c9f88844f88daf44f58a910cfb,Smithville,Indiana,Yes,474
e48944c45273428dabe7bb7cafc210f3,Solsberry,Indiana,No,474
a6d32fd70c174c61bac1a99f0b80f427,Solsberry,Indiana,No,474
ef02654bcb2d4c33bf82b9b3822731e9,Solsberry,Indiana,No,474
38868d45fa1a44b0bb2aa1bb56150ffb,Spencer,Indiana,No,474
7e3ac9271a4a435aa29e9b2c9255e46a,Spencer,Indiana,No,474
2af9a27aa10c49e0b76f469032388371,Spencer,Indiana,Yes,474
2e213b3e31b64249962bb58c9d1de1b8,Springville,Indiana,No,474
528e799e79c64cb784ef8c5048745221,Springville,Indiana,No,474
29cead5425dc451cb8890b3259dac293,Springville,Indiana,No,474
9037e8ced0f1409ba13e0e1fc921f6ec,Springville,Indiana,Yes,474
d44a6c23d7cd47beb8a0c090a0c08e2e,Stanford,Indiana,No,474
9512711661aa47ba921ff320a54d4dda,Stinesville,Indiana,No,474
3ca496bf918b43cc9fd9dfb8fc46528e,Stinesville,Indiana,No,474
63c1068cfe2a461cb53409f8b9dd4ecc,Switz City,Indiana,No,474
f7a87887df8f40d3ad7932979a6a6475,Switz City,Indiana,No,474
e1f66cd81a7b42a9bdbd3b5198848f86,Switz City,Indiana,No,474
614cfd14db0a418282918f792720a665,Tunnelton,Indiana,No,474
5973899dee4c4ebe9ffbac1429e4cc90,Tunnelton,Indiana,No,474
9f860c83b1b148cfaafc33d89d0743ff,Tunnelton,Indiana,No,474
e465c0007498411dba2fde73aab32d67,Tunnelton,Indiana,No,474
6dd7b67928744c08a44bd02affd15885,Tunnelton,Indiana,No,474
32d46be547b34097aafe2b5389676fc2,Unionville,Indiana,No,474
daa6b886dc1a4e1d9c3e5c1c62b84594,Unionville,Indiana,No,474
1d621cfd581646b89be234fe8010d653,Unionville,Indiana,No,474
8720f75e7bcc44e8860bd0c4d0b70449,West Baden Springs,Indiana,No,474
4e55361ab6494af5802914e9b25d56cd,Williams,Indiana,No,474
e43701aad1794cf6af4bf689efac8577,Williams,Indiana,No,474
cb4d9c72210c4296b03bf93c15ed0da2,Williams,Indiana,No,474
5d4e07827e794ed1927f74f21d2f4d79,Worthington,Indiana,No,474
f3d1fbff69434ff6a107df271e14253d,Worthington,Indiana,No,474
f8227f25d4284266b0d9f351e1e0489d,Worthington,Indiana,No,474
d6aef181736648a794f454214871e97c,Washington,Indiana,No,475
6a55912558a04ec7b325eb048e4d3410,Washington,Indiana,No,475
33afa2eef1a24cc48c96c1e5900af2d5,Bicknell,Indiana,No,475
79386ae282434a39b19cb06f03e36ad3,Bicknell,Indiana,No,475
5a731a81afbe44b69b169c1288b75cc9,Birdseye,Indiana,No,475
8c045b3b2f55481bbf00567ef307ff25,Birdseye,Indiana,Yes,475
c19c3373184948c9beecff6aacb4f82e,Birdseye,Indiana,No,475
1704ef5097f84b44aa986114fd70a3b2,Branchville,Indiana,No,475
557af4176ab74d61beabe75af625cb5d,Branchville,Indiana,No,475
0a66aadc9e374a6a966697e111b15b36,Branchville,Indiana,Yes,475
1a91d9bf6994482ba037520ad6607a07,Branchville,Indiana,No,475
9f0faa8777d844dab53723438926ab18,Bristow,Indiana,No,475
ad1e34258fd540c58e8d19d07afaa7fb,Bristow,Indiana,No,475
744ea6546380406d977e81afd5e50cfe,Bristow,Indiana,No,475
2e2ec8d71edd4f25994246f555f0c4e8,Bristow,Indiana,No,475
cfcda18cc0f84835b9cdee6d8081556f,Bruceville,Indiana,No,475
7205058eac984a5a923b6160b3b57a28,Bruceville,Indiana,No,475
fad87985f69b4da99431af482d4cbd45,Bruceville,Indiana,Yes,475
31de909897b940b8914e24049f47629b,Bruceville,Indiana,No,475
b25ed2ea979540b293170f29cd07d8cd,Cannelburg,Indiana,No,475
67a5463fb55b4c88bbdb100566728c34,Cannelburg,Indiana,No,475
f6ba584f47c04c48a6a622dcca12b94d,Cannelton,Indiana,No,475
b64dfe1cc4d34ab1a1ba7e7ddb33ef69,Cannelton,Indiana,No,475
74ed56fe0453495fb309387aced61eb9,Cannelton,Indiana,No,475
3973abf389a5419cadeb0b33cd958516,Cannelton,Indiana,No,475
b321eaa2db32491c8171ccf02cbdf43c,Cannelton,Indiana,No,475
76ba4a2dd2e247fcad305e80f934cc6a,Celestine,Indiana,No,475
468c5f0806b84ae89d92bc8f11f9c373,Celestine,Indiana,No,475
7fe5e99aa2c54912ad2746ab5531f468,Crane,Indiana,No,475
1e92540cfa3040229c189ded46aa5287,Crane,Indiana,No,475
29ec1a764d3545258628ae7a37cefb46,Dale,Indiana,No,475
c0d5ddd991454bd89528333cd31384c9,Dale,Indiana,No,475
b6ac350c09e4441ea775f844e74778dd,Decker,Indiana,No,475
7bc30d7c970546caa793892c5dbce49e,Decker,Indiana,No,475
14510f78f6024e348d9850075c5a56bc,Derby,Indiana,No,475
7dea250715a3459b9988b9ab64c943b1,Derby,Indiana,No,475
f89b51a72e9442398be9fb9a3c95fe64,Dubois,Indiana,No,475
044eff41062548bf89daa51789c8d8cb,Dubois,Indiana,No,475
3eb9e57b725d4978bf53d02aad4c5dae,Edwardsport,Indiana,No,475
f54f880fdac94be5a334271ec1e8deb9,Edwardsport,Indiana,Yes,475
9f001c2cf59f4577a649b564a2b5678f,Edwardsport,Indiana,Yes,475
959131500d314361a82d076eb29781ac,Elnora,Indiana,No,475
2c030fbe0c954d93927062d7bfa5c383,Elnora,Indiana,Yes,475
b3a5441ca1e74a0eb088f1b331d1d367,Elnora,Indiana,No,475
0acd4646a8344367badfeab2628ee550,Evanston,Indiana,No,475
b2b3c5d8eba347bdaa316573ea63f746,Ferdinand,Indiana,No,475
28cc47df8a174f1d95ecd358157a77e9,Ferdinand,Indiana,No,475
d862c6022643413384e3743121d27252,Freelandville,Indiana,No,475
cbaac71754214da38b84a9d47aeaf4f4,Freelandville,Indiana,Yes,475
08ee6f1df31947f0afb3e840fcefa1b7,Fulda,Indiana,No,475
86581127b26142fdbc7e9255b2758d1f,Fulda,Indiana,No,475
5f8cb2db2db7418ca233bcb77c320e26,Fulda,Indiana,No,475
0a02f6cfa0d8461c9ff905eafc2cb2b2,Gentryville,Indiana,No,475
41bafb52d0e24b6684b41504f86b724a,Holland,Indiana,Yes,475
d8638d1911f44b21ae04b60c3627eeb5,Holland,Indiana,No,475
cbe69ef8ae2a439f9c171bf54fa7e9f8,Holland,Indiana,Yes,475
97d94250e42641ccbfc73f86e80c342b,Holland,Indiana,No,475
9d2328f085f14f8781c65a45d3ad18c1,Holland,Indiana,No,475
82c3399b5d7242028b91c8cf90bb31b5,Holland,Indiana,No,475
fa8165df826b40bcabe543a953308c22,Huntingburg,Indiana,No,475
35bd2c40849f43f78bb1064a12b822c2,Huntingburg,Indiana,No,475
87adbe8c94854a668f612fe52341b6f3,Ireland,Indiana,No,475
2c4999f99fd344faaf780c67cf831c66,Ireland,Indiana,No,475
131b998c297b45baae5e4c7e296b7cf6,Jasper,Indiana,Yes,475
3258c67baaec4a6fa8a5f1a0c6fefcf6,Jasper,Indiana,No,475
c5bd6b9f32ef4283af7d6066b9714191,Lamar,Indiana,No,475
ba5ea466341944b3944c1d0dd8a2bd85,Lamar,Indiana,No,475
c6cd0213b4d440b7bd7cb295c596adba,Lamar,Indiana,No,475
3a6f0a3a3a19403cabf949bcc7c99d16,Lamar,Indiana,No,475
7c216934e6ba49bda51a8d2d1d6c561c,Lamar,Indiana,No,475
b6df6ff80ced45ad9703b32085c6da1a,Lamar,Indiana,No,475
3439fe0f0bf7460dac67127fdd12dea7,Lamar,Indiana,Yes,475
f68b7e4854ef4a61bd409231a9ac26d0,Lamar,Indiana,No,475
8e0b96e8735143e5b5c600c2424a91ea,Lamar,Indiana,No,475
4a7f26a1387f47c4a369b2130068dd72,Lamar,Indiana,No,475
c195653bb9de4ccfb03916794f0472ae,Lamar,Indiana,Yes,475
767171a487fc41fbac0056fe8d492fc2,Lamar,Indiana,No,475
8dbf926b654044e0a6c3d30737185405,Lamar,Indiana,No,475
a62d336312ff4ca3af4b41708b25ab45,Lamar,Indiana,Yes,475
df51bad917b746c6997677f04ced92e3,Lamar,Indiana,No,475
08ae7b667e714d2db9ae0a199724ff32,Lamar,Indiana,No,475
f9a1b8fc48b3400aa49595eabf1aabb9,Lamar,Indiana,No,475
4bed5b9b7d9d4b1697ee6c10c9bd7a96,Lamar,Indiana,No,475
801ed8ed4ac247d885f7dd625ed1362f,Lamar,Indiana,No,475
a93ab455de4a4cdb99fe699a767bd435,Lamar,Indiana,No,475
91d691f1a90f4de79086132432810893,Lamar,Indiana,Yes,475
407372e703e64a3487c8f48061d506a5,Lamar,Indiana,Yes,475
e1ff93a37d7345f1a01f786e2050e935,Lamar,Indiana,No,475
0366fc9dfbb1470d918081bfb500fdf2,Lamar,Indiana,No,475
131817417bc744a4b4a55d50bf56f776,Lamar,Indiana,No,475
20194c583b2c48589a304a8090b306a3,Lamar,Indiana,No,475
228a9fe78fdf401ba9177e863a2e11b5,Lamar,Indiana,No,475
09a72c4d1c9c4d4c98660731363e7c2a,Lamar,Indiana,No,475
3f5d7a1945a2418ea823205fc477605c,Lamar,Indiana,No,475
aea7c636ed0b45e0884d3e7e2c51bec1,Lamar,Indiana,No,475
d5f98dde5daf4c199cf875c191acab5c,Lamar,Indiana,No,475
c5ec221cbab94cba9e2dc01786d01cd9,Lamar,Indiana,No,475
5cca40efb9df41a6b7ac894d29ed4c5b,Lamar,Indiana,No,475
2f9a3be95f98487da6bd3b266e5ee43f,Lamar,Indiana,No,475
a2471aa17d664aaf9b050eaef105122e,Lamar,Indiana,No,475
360f7098f26247ba99c3f18bc2ce14cd,Lamar,Indiana,No,475
89d07e7cc1c04ba7a67dbdcb1663032e,Lamar,Indiana,Yes,475
50cdc46397c54365950c5f7067ab8105,Lamar,Indiana,No,475
b681c2b4714f43e1a374b70209692612,Lamar,Indiana,No,475
9c222453f541454984dbf0a58b3bb9a7,Lamar,Indiana,No,475
831456057ce34dabb46a0d6128475186,Lamar,Indiana,No,475
b36fdac8f9c14411a663a66d339a5319,Lamar,Indiana,Yes,475
0aae908dafa940ba8634b9f5b6f7bf26,Lamar,Indiana,No,475
fdd385041f404f8692fa417224acba9b,Lamar,Indiana,No,475
34775aca63f9431b91d3d35f71ed07e3,Lamar,Indiana,No,475
4193bca7120543029b5985641521f66e,Lamar,Indiana,No,475
1e44c531e06d41e4be54366b399ccd55,Lamar,Indiana,No,475
1c9bf853e649455c86f179f820c95f60,Lamar,Indiana,No,475
4c3d453130bc40f3a8fd12ad11e996c4,Lamar,Indiana,Yes,475
97c62e2f8ba5491bb930b52c7095c95e,Lamar,Indiana,No,475
d84815fe9aae42a3bad4978a49336f17,Lamar,Indiana,No,475
d6deb81e36824eb0b2f5845567d72cf2,Lamar,Indiana,No,475
cadb52613c9f469684a2e6d47a14f914,Lamar,Indiana,No,475
fb64be61a70740ae86516d80ad0c26ed,Lamar,Indiana,No,475
916d488f8d83444980e1e6df5cb5e9ad,Lamar,Indiana,No,475
5ef3a6bc9d9e485a8b0cfaa2e5ef4927,Lamar,Indiana,No,475
f4b74a6a20944300aa290c45f6d14321,Lamar,Indiana,Yes,475
d9d98b3daf154e82a5c0b9243a311170,Lamar,Indiana,No,475
8625fba49d084e8893e748b438b524af,Lamar,Indiana,No,475
75e3cacfca4649079e29790f14f35eb6,Lamar,Indiana,No,475
091312c509ef4fffbaeb0366eeb96331,Lamar,Indiana,Yes,475
42527cde53414a3483cf6b2d7123c221,Lamar,Indiana,No,475
423dc0f566824c5083af64b1382b9753,Lamar,Indiana,No,475
ab2aa001e8e949dd9cb71a1513724206,Lamar,Indiana,Yes,475
417ff02507974872a013752b12507dcd,Lamar,Indiana,No,475
70b57f3a718540749feba7396a0a70e2,Lamar,Indiana,No,475
747122f0df654269ab80dfbb483cd716,Lamar,Indiana,No,475
6f2425b064ff42f689499a2902279fb0,Lamar,Indiana,Yes,475
95fec48c57114f80884ce758dfaece8c,Lamar,Indiana,No,475
c2eb43b8e70e41c2ba095cf08d8a25eb,Lamar,Indiana,No,475
5ebb07dbb3f949cb88b0765729f70742,Lamar,Indiana,No,475
54d12438e2194f32acf5429aac678b54,Lamar,Indiana,No,475
dd8444fd9e504333abc060d511285b4a,Lamar,Indiana,No,475
dd58b84275e04fd6beadfbcde3651f54,Lamar,Indiana,No,475
ee3a88459f6f48faab040f9466e9320d,Lamar,Indiana,No,475
1da02a4377ee424bb4ac40ce0062ebf2,Lamar,Indiana,No,475
7cd3acdf52df45d79839b5a6f2cf641e,Lamar,Indiana,No,475
493722cecf4143de8e535410bcb896ac,Lamar,Indiana,No,475
f853920df60944da9ed261c306a0d251,Lamar,Indiana,No,475
e5b5df11554447bebd2906f00417dc02,Lamar,Indiana,No,475
7567c3c7360a4abca2fe7edc698de5b4,Lamar,Indiana,No,475
39ea13fe95eb4549b179b3670653bd05,Lamar,Indiana,No,475
5a3acde61e4141b684edf1094bbedb76,Lamar,Indiana,No,475
802d4685b63e4564875d91b6c007c712,Lamar,Indiana,No,475
113aeb820dc04442a09d90af01bd7fa4,Lamar,Indiana,No,475
33a8ba5f0f264c7b854823094090ec98,Lamar,Indiana,No,475
ee4e7e0f75f84a9587d0b79c0b50ab83,Lamar,Indiana,No,475
57091a5d2e3a4b95b7ed536f40e65301,Lamar,Indiana,No,475
93bd76b5925c439899c65a7f8af3d0e7,Lamar,Indiana,No,475
30550f5cfc4b416abf287cd505f1feff,Lamar,Indiana,No,475
89e158c1069c4425a8c540f9fb14f61e,Lamar,Indiana,Yes,475
aa4db67a0539482e8ab613403a3470f4,Lamar,Indiana,No,475
594915b1f59d41c6ba545acaf81dca1c,Lamar,Indiana,No,475
580000e091dc42e791cae60be165e32f,Lamar,Indiana,No,475
cccb6202316e47a8af4057971480a543,Lamar,Indiana,No,475
75d4b35db40f4ea0991305fb6489b888,Lamar,Indiana,No,475
3868cebd80094074bdc683ff8396c776,Leopold,Indiana,No,475
a1dca557040243939a465ee6d753779c,Leopold,Indiana,No,475
2d3226751c424704b0d4c00dcdc50251,Leopold,Indiana,No,475
91ba4ea579344313b644539169a984d5,Leopold,Indiana,No,475
e718f12f038b4e729b807698fb721a86,Lincoln City,Indiana,No,475
10e37c82c8e44ab79f973276fa58f971,Lincoln City,Indiana,No,475
221a7f7111e24b98bb98a3d52d3ebac8,Loogootee,Indiana,No,475
f5f95f22e0b94875b85cc260e5f1176a,Loogootee,Indiana,No,475
23fef56b4ed94b36a2c7e7f944e3cc19,Mariah Hill,Indiana,No,475
cf6a6fd7d1494779b5a82f54216871b6,Mariah Hill,Indiana,No,475
d4a6cfd7de02437c97c633ecaa8ffcab,Mariah Hill,Indiana,No,475
e16bf3c10d1c4175b459e4e1ae4b09ea,Monroe City,Indiana,No,475
84cc64add48e47e28d526a840295ca8f,Monroe City,Indiana,No,475
bcddff2604184931b54dc03b8a865cd8,Montgomery,Indiana,No,475
a18b6f8df39b4b6980a8cee9f39ebed3,Montgomery,Indiana,No,475
575c7b15664e4e60903697e65de1c43f,Montgomery,Indiana,No,475
f79841f5733746bd926b3cc0ef49b66e,Montgomery,Indiana,No,475
0211f49abe374901b32ee70412159239,Montgomery,Indiana,No,475
d171b4c5db5c463fbc2ebe202e58f1dd,Oaktown,Indiana,Yes,475
3c94e4134365457ca41aa4cc102daa40,Oaktown,Indiana,No,475
c117b7915bec40d2a3b84fa18b24aac3,Oaktown,Indiana,No,475
c48771eefa27445c819a39e0eb27d2d8,Odon,Indiana,No,475
22a2b0825b2148e9b59f26cbe9c5c73f,Odon,Indiana,No,475
a1b8f4561ce745e4872fcb04d7077ef6,Odon,Indiana,Yes,475
e2cb3ca59713441387dd9729faa3c8e1,Otwell,Indiana,No,475
4af6efc3c5874d84a34501aaa13c6af2,Otwell,Indiana,No,475
cd9df5c35f4c4d98a9023ffa07644a2e,Petersburg,Indiana,No,475
e2e2e4a8188d404da51ec2ad98312162,Plainville,Indiana,No,475
42b309768b1e4fd785a39a04f9b9e9b5,Plainville,Indiana,No,475
07dab54aff224d4aabcb920a8f2a236f,Ragsdale,Indiana,No,475
9e13e86b59cf41e98eb1b8c36335e93a,Ragsdale,Indiana,No,475
17e73824457e4ab8940fc5770dc91645,Ragsdale,Indiana,No,475
8927a4b1d5474f8ebb62bc43f8a64e0e,Rome,Indiana,No,475
ea2ac9e1446348e7b46d650eb3fd41fd,Rome,Indiana,No,475
c042cb5d45d94688b78ae74d75e07f96,Rome,Indiana,No,475
ace202e8f1274ca7aa0feef3ecca339f,Rome,Indiana,No,475
25d8e75629bd4faa9c200a6d10170ebc,Saint Anthony,Indiana,Yes,475
5c64b044d9504e61934c286889c23739,Saint Anthony,Indiana,No,475
96f0fe2931744a80881d2ce6cc80f370,Saint Croix,Indiana,No,475
f5f954c387c845c3b50d6abff9ba0af0,Saint Croix,Indiana,No,475
9ae06dfe649741208077175ccadc76dc,Saint Croix,Indiana,Yes,475
d72ce14320a04ec3ae49446d23167be0,Saint Croix,Indiana,No,475
6ce05a33d0a94fb6880523a2fe405c02,Saint Meinrad,Indiana,No,475
29399e890ffc4447ae72ccffa221d243,Saint Meinrad,Indiana,No,475
8b371f9a24e84069bd4ee20b2c1af48d,Sandborn,Indiana,No,475
3aa78555f44843768cdd0614002dcb68,Sandborn,Indiana,No,475
4b2c23744a954568aef4d2c5146b4209,Sandborn,Indiana,No,475
34d27b62b9cc449bad2e76f85dca7aef,Santa Claus,Indiana,No,475
c4b759d9b5ea4f89aa8b2afab837d495,Santa Claus,Indiana,No,475
598f262f79084d5b8bf5803f42968698,Santa Claus,Indiana,No,475
dc89c8424c9d4f3f9ada5363aba0c1a6,Schnellville,Indiana,No,475
7024c3f6890e4338a2ee1da08edc8686,Schnellville,Indiana,No,475
746d74fa454c46bf94c622d12915f9e5,Schnellville,Indiana,No,475
beb31a79fe044e98856f4efa5fb037c8,Shoals,Indiana,No,475
80195e6deac64859bf40ab9413f5f5ce,Shoals,Indiana,No,475
f2acf2979ab04a138a2feac87dea224f,Spurgeon,Indiana,No,475
553982a326a942d79fbacfde4c4fc9e0,Spurgeon,Indiana,No,475
0c25d4d27a16402988e43eb01f377024,Stendal,Indiana,No,475
ee3fca42b746466b85bb6130a7fd2eb3,Stendal,Indiana,No,475
fcaa7c1b447c4efdb0310c6c4f2773e7,Stendal,Indiana,No,475
86c20440d8084bc7a21b18b1b0ba1c2e,Tell City,Indiana,No,475
e8d337176e754d35850aabe714eac3d0,Tell City,Indiana,No,475
a1738bd5c9324407b6135062e812c117,Troy,Indiana,No,475
a3366341b7e14fc2a15f4d1fbcdf67be,Troy,Indiana,No,475
6b066c57bd2c4560bf598a914b0f89f1,Troy,Indiana,No,475
8171c3b2d2f54995a1520571efebc3c9,Troy,Indiana,No,475
7c362096cee64c36b6e264cba0f9c875,Troy,Indiana,No,475
e4571dba70fe4e8ba9a48138c779be8c,Velpen,Indiana,No,475
a73f54698b2a49c0aa35ec9cddf446cd,Velpen,Indiana,Yes,475
8d510e29d1244e229998e737bcd6fda4,Velpen,Indiana,No,475
4f35323cfe2149d7937d735897cd4435,Velpen,Indiana,No,475
fed9d35001ea45bc9b1b15e5f01d14a6,Velpen,Indiana,No,475
ace3c0d9cbb54ce3a28071b706cb7cd5,Velpen,Indiana,No,475
e90f73260ea44cd7afc4fc1d0c175cdf,Velpen,Indiana,Yes,475
3d4bd9c1a1a0459b94b0620fddf1da6f,Velpen,Indiana,No,475
a32a8d3de5a14e8d81f0779834e213dd,Velpen,Indiana,No,475
eea1d781d8ee441b888bdebdd6057155,Velpen,Indiana,No,475
9eff39647244406f877af3bbd7b5a181,Velpen,Indiana,No,475
baa6af607a7e4f059f2033deba385abb,Velpen,Indiana,No,475
35df89ab49b74170b9aa7c8a91e8e69d,Velpen,Indiana,No,475
8895884129be41dfb1e7610aeace3cc0,Velpen,Indiana,No,475
6cd16c1a78514c5cb526cb1ac951a304,Velpen,Indiana,No,475
3eb793fbf5924ae4ba303b2781d71e13,Velpen,Indiana,No,475
746d97d87b574a36818b8ebe3a160631,Velpen,Indiana,No,475
2171f7774f814e1dbbea9cd6eca6ed16,Velpen,Indiana,No,475
c558dfd39b37451a9caa2d2e41d7ddfd,Velpen,Indiana,No,475
37de6625084546239e22c29c8ee0e49c,Velpen,Indiana,No,475
318eddc31e4a409585008374b6a32715,Velpen,Indiana,No,475
aad6439c05854103a895fc69ab09d451,Velpen,Indiana,Yes,475
12d91483c39c419ebd228d634e06ad72,Velpen,Indiana,No,475
fdc66c9c226949d581bc3ff7a47195f5,Velpen,Indiana,No,475
